symbol,ticket_rank,market_rank,as_of_date,horizon_days,due_date,review_window,check_status,track_key,as_of_close,as_of_adj_close,kline_source,quote_source,quote_cross_check_gap_pct,data_source_mismatch,market_score,catalyst_score,ticket_score,research_only,allow_trade,auto_order,no_broker_api,classification,risk_allowed,risk_stop_loss,risk_take_profit,risk_reward_ratio,risk_position_size_pct,risk_kelly_fraction,risk_score,due_close,due_adj_close,forward_return,completed_at
MRNA,3,10,2026-06-18,5,2026-06-25,5d,completed,2026-06-21-final-v2:MRNA:5d,63.959999084472656,63.959999084472656,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,1.4314061269615765e-08,False,0.7730019493177388,0.525,1.3480019493177389,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,62.09914687110901,67.68170351119994,2.0,0.1,0.1735041003976143,0.0,60.42,60.42,-0.055347078410638184,2026-06-25 10:05:40 CST
MRNA,3,10,2026-06-18,10,2026-07-02,10d,pending,2026-06-21-final-v2:MRNA:10d,63.959999084472656,63.959999084472656,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,1.4314061269615765e-08,False,0.7730019493177388,0.525,1.3480019493177389,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,62.09914687110901,67.68170351119994,2.0,0.1,0.1735041003976143,0.0,,,,
TECH,4,2,2026-06-18,1,2026-06-19,1d,completed,2026-06-21-final-v2:TECH:1d,57.93999862670898,57.93999862670898,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,2.3701951068488825e-08,False,0.8030214424951266,0.475,1.3280214424951269,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,56.25429230666352,61.31141126679992,2.0,0.1,0.1735041003976143,0.0,57.93999862670898,57.93999862670898,1.2263423413899716e-16,2026-06-21 20:41:24 CST
TECH,4,2,2026-06-18,3,2026-06-23,3d,completed,2026-06-21-final-v2:TECH:3d,57.93999862670898,57.93999862670898,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,2.3701951068488825e-08,False,0.8030214424951266,0.475,1.3280214424951269,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,56.25429230666352,61.31141126679992,2.0,0.1,0.1735041003976143,0.0,56.26,56.26,-0.0289954895845396,2026-06-25 03:59:48 CST
TECH,4,2,2026-06-18,5,2026-06-25,5d,completed,2026-06-21-final-v2:TECH:5d,57.93999862670898,57.93999862670898,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,2.3701951068488825e-08,False,0.8030214424951266,0.475,1.3280214424951269,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,56.25429230666352,61.31141126679992,2.0,0.1,0.1735041003976143,0.0,58.875,58.875,0.016137407584611317,2026-06-25 10:05:41 CST
TECH,4,2,2026-06-18,10,2026-07-02,10d,pending,2026-06-21-final-v2:TECH:10d,57.93999862670898,57.93999862670898,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,2.3701951068488825e-08,False,0.8030214424951266,0.475,1.3280214424951269,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,56.25429230666352,61.31141126679992,2.0,0.1,0.1735041003976143,0.0,,,,
TER,5,1,2026-06-18,1,2026-06-19,1d,completed,2026-06-21-final-v2:TER:1d,437.9200134277344,437.9200134277344,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.0662527295000075e-08,False,0.8110136452241714,0.425,1.2560136452241717,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,425.1791685570679,463.4017031690673,2.0,0.1,0.1735041003976143,0.0,437.9200134277344,437.9200134277344,0.0,2026-06-21 20:41:25 CST
TER,5,1,2026-06-18,3,2026-06-23,3d,completed,2026-06-21-final-v2:TER:3d,437.9200134277344,437.9200134277344,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.0662527295000075e-08,False,0.8110136452241714,0.425,1.2560136452241717,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,425.1791685570679,463.4017031690673,2.0,0.1,0.1735041003976143,0.0,420.12,420.12,-0.0406467228761896,2026-06-25 03:59:49 CST
TER,5,1,2026-06-18,5,2026-06-25,5d,completed,2026-06-21-final-v2:TER:5d,437.9200134277344,437.9200134277344,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.0662527295000075e-08,False,0.8110136452241714,0.425,1.2560136452241717,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,425.1791685570679,463.4017031690673,2.0,0.1,0.1735041003976143,0.0,427.2,427.2,-0.024479386872103766,2026-06-25 10:05:41 CST
TER,5,1,2026-06-18,10,2026-07-02,10d,pending,2026-06-21-final-v2:TER:10d,437.9200134277344,437.9200134277344,Yahoo Finance historical kline,EastMoney US realtime/delayed quote + kline,3.0662527295000075e-08,False,0.8110136452241714,0.425,1.2560136452241717,True,False,False,True,CANDIDATE_FOR_PAPER_REVIEW,True,425.1791685570679,463.4017031690673,2.0,0.1,0.1735041003976143,0.0,,,,
